"year","month","CC","EC","LC","OSF","WO"
1902,8,14.8896408081055,15.8231916427612,15.713282585144,15.9907817840576,12.6002492904663
1902,9,10.794093132019,11.2770738601685,11.1898574829102,11.1913585662842,8.63038539886475
1902,10,5.69409847259521,6.17022180557251,6.05074834823608,6.36469650268555,3.85253572463989
1902,11,-1.28478252887726,-0.702078402042389,-0.898765444755554,-0.632206737995148,-3.15596771240234
1902,12,-5.74388599395752,-4.79183864593506,-5.49797248840332,-4.70957803726196,-6.85814952850342
1903,1,-4.69616937637329,-3.53941607475281,-5.09601068496704,-4.20278835296631,-5.74814176559448
1903,2,-12.2038583755493,-11.4312877655029,-12.3127965927124,-11.676197052002,-13.527660369873
1903,3,-2.61371541023254,-1.39227676391602,-3.61380076408386,-1.90602445602417,-4.37654209136963
1903,4,2.56793451309204,3.32210063934326,2.66037344932556,2.75058269500732,-0.0553781688213348
1903,5,6.22616910934448,7.75681066513062,6.47054529190063,6.53977203369141,3.7759735584259
1903,6,13.5254516601562,14.5040636062622,14.0209836959839,14.1298313140869,11.1275358200073
1903,7,15.112795829773,16.5288181304932,15.7027254104614,15.7424373626709,12.8881006240845
1903,8,16.3182640075684,16.9721336364746,16.7920265197754,16.8193683624268,14.0381898880005
1903,9,9.68181610107422,10.9407052993774,10.0013751983643,9.90786361694336,7.56842279434204
1903,10,6.26650762557983,7.07315158843994,6.20577239990234,6.05750417709351,4.38692092895508
1903,11,-0.327805429697037,0.747819125652313,-0.535757601261139,-0.557209193706512,-1.96720588207245
1903,12,-5.34217643737793,-4.05312204360962,-5.63624620437622,-5.92443656921387,-6.39653825759888
1904,1,-8.35881614685059,-8.27591896057129,-7.86706590652466,-7.39269828796387,-9.38184547424316
1904,2,-2.79088163375854,-1.44048607349396,-2.58525252342224,-2.6623706817627,-3.93910479545593
1904,3,-1.6024032831192,-0.678754389286041,-1.42176866531372,-1.22438633441925,-3.53735542297363
1904,4,4.12029552459717,5.15389251708984,4.36987113952637,4.12726449966431,1.64939665794373
1904,5,7.92578220367432,8.42246437072754,8.09419441223145,8.27464199066162,5.36950588226318
1904,6,11.2224264144897,11.811863899231,11.576265335083,11.673342704773,8.76891326904297
1904,7,15.2960824966431,15.7104587554932,15.9459056854248,16.2010192871094,12.9023885726929
1904,8,15.3326053619385,15.9952936172485,15.8324203491211,15.8821535110474,12.898473739624
1904,9,11.5052070617676,11.779393196106,12.3730630874634,12.3985233306885,9.39162635803223
1904,10,6.05341815948486,6.22952938079834,6.23922634124756,6.38602209091187,4.02643823623657
1904,11,0.961852848529816,0.701944887638092,0.658144414424896,0.752446889877319,-1.0331484079361
1904,12,-4.80734634399414,-5.01476097106934,-4.64538383483887,-4.23072052001953,-6.29158115386963
1905,1,-4.12073993682861,-4.29997873306274,-3.71521925926208,-3.4230694770813,-5.48653316497803
1905,2,-4.91581296920776,-4.63448095321655,-4.95897436141968,-4.0112886428833,-6.44702863693237
1905,3,0.982072293758392,1.08495235443115,1.18007981777191,1.39994657039642,-1.29062592983246
1905,4,4.18925666809082,4.54454898834229,4.55144929885864,4.58006811141968,1.63383090496063
1905,5,6.26628589630127,6.57165908813477,6.3765926361084,6.46420288085938,3.66024446487427
1905,6,12.0356740951538,12.6952867507935,12.3075456619263,12.5449123382568,9.69734382629395
1905,7,16.2121772766113,17.0021076202393,16.8807811737061,17.2072162628174,14.059944152832
1905,8,16.1981983184814,16.8078880310059,16.9999675750732,17.3137645721436,13.9291429519653
1905,9,11.491774559021,11.763783454895,12.1280956268311,12.4214162826538,9.37106418609619
1905,10,3.06251311302185,3.33636689186096,3.16997575759888,3.26373553276062,1.19760620594025
1905,11,-0.198120266199112,-0.145155280828476,-0.122734382748604,0.115664832293987,-2.18192100524902
1905,12,-8.21644401550293,-7.96975994110107,-7.87123346328735,-7.62665796279907,-9.70778179168701
1906,1,-6.5591926574707,-6.1791033744812,-6.39128017425537,-6.18451690673828,-7.77721929550171
1906,2,-3.6563229560852,-3.47495460510254,-4.00708866119385,-3.69061517715454,-5.16516876220703
1906,3,-2.9894106388092,-2.00703144073486,-3.23043179512024,-2.34892416000366,-4.78887033462524
1906,4,3.79342913627625,3.86627864837646,4.04151105880737,3.88843059539795,1.18058812618256
1906,5,7.07245635986328,7.46048069000244,7.24172401428223,7.23470640182495,4.59605312347412
1906,6,10.183159828186,10.7901954650879,10.3695955276489,10.3872776031494,7.67294311523438
1906,7,15.9939498901367,16.4831008911133,16.3721599578857,16.3144073486328,13.6800584793091
1906,8,15.17613697052,15.5678281784058,15.6296691894531,15.3546018600464,12.669527053833
1906,9,11.0868644714355,10.8785400390625,11.4494533538818,11.2897653579712,8.44881057739258
1906,10,5.2674036026001,5.26692962646484,5.41823482513428,5.08515119552612,3.34303641319275
1906,11,-2.1411726474762,-1.68776214122772,-2.04208660125732,-1.55381894111633,-4.13564586639404
1906,12,-2.24185657501221,-1.60479867458344,-1.85766625404358,-1.21687912940979,-3.69278836250305
1907,1,-4.95370960235596,-4.70656776428223,-5.04686784744263,-4.96923160552979,-6.33308506011963
1907,2,0.241930142045021,0.350654274225235,0.0834580287337303,1.04005777835846,-1.48795700073242
1907,3,0.61614203453064,0.981303036212921,0.84461110830307,1.20275259017944,-1.64648735523224
1907,4,4.22887277603149,4.51104068756104,4.32761430740356,4.35403108596802,1.61040413379669
